序号,功能码,地址,名字,数据类型,倍率,偏移,单位
879.0,4,3062,单体SOC63,UINT16,10.0,0.0,%
880.0,4,3063,单体SOC64,UINT16,10.0,0.0,%
881.0,4,3064,单体SOC65,UINT16,10.0,0.0,%
882.0,4,3065,单体SOC66,UINT16,10.0,0.0,%
883.0,4,3066,单体SOC67,UINT16,10.0,0.0,%
884.0,4,3067,单体SOC68,UINT16,10.0,0.0,%
885.0,4,3068,单体SOC69,UINT16,10.0,0.0,%
886.0,4,3069,单体SOC70,UINT16,10.0,0.0,%
887.0,4,3070,单体SOC71,UINT16,10.0,0.0,%
888.0,4,3071,单体SOC72,UINT16,10.0,0.0,%
889.0,4,3072,单体SOC73,UINT16,10.0,0.0,%
890.0,4,3073,单体SOC74,UINT16,10.0,0.0,%
891.0,4,3074,单体SOC75,UINT16,10.0,0.0,%
892.0,4,3075,单体SOC76,UINT16,10.0,0.0,%
893.0,4,3076,单体SOC77,UINT16,10.0,0.0,%
894.0,4,3077,单体SOC78,UINT16,10.0,0.0,%
895.0,4,3078,单体SOC79,UINT16,10.0,0.0,%
896.0,4,3079,单体SOC80,UINT16,10.0,0.0,%
897.0,4,3080,单体SOC81,UINT16,10.0,0.0,%
898.0,4,3081,单体SOC82,UINT16,10.0,0.0,%
899.0,4,3082,单体SOC83,UINT16,10.0,0.0,%
900.0,4,3083,单体SOC84,UINT16,10.0,0.0,%
901.0,4,3084,单体SOC85,UINT16,10.0,0.0,%
902.0,4,3085,单体SOC86,UINT16,10.0,0.0,%
903.0,4,3086,单体SOC87,UINT16,10.0,0.0,%
904.0,4,3087,单体SOC88,UINT16,10.0,0.0,%
905.0,4,3088,单体SOC89,UINT16,10.0,0.0,%
906.0,4,3089,单体SOC90,UINT16,10.0,0.0,%
907.0,4,3090,单体SOC91,UINT16,10.0,0.0,%
908.0,4,3091,单体SOC92,UINT16,10.0,0.0,%
909.0,4,3092,单体SOC93,UINT16,10.0,0.0,%
910.0,4,3093,单体SOC94,UINT16,10.0,0.0,%
911.0,4,3094,单体SOC95,UINT16,10.0,0.0,%
912.0,4,3095,单体SOC96,UINT16,10.0,0.0,%
913.0,4,3096,单体SOC97,UINT16,10.0,0.0,%
914.0,4,3097,单体SOC98,UINT16,10.0,0.0,%
915.0,4,3098,单体SOC99,UINT16,10.0,0.0,%
916.0,4,3099,单体SOC100,UINT16,10.0,0.0,%
917.0,4,3100,单体SOC101,UINT16,10.0,0.0,%
918.0,4,3101,单体SOC102,UINT16,10.0,0.0,%
919.0,4,3102,单体SOC103,UINT16,10.0,0.0,%
920.0,4,3103,单体SOC104,UINT16,10.0,0.0,%
921.0,4,3104,单体SOC105,UINT16,10.0,0.0,%
922.0,4,3105,单体SOC106,UINT16,10.0,0.0,%
923.0,4,3106,单体SOC107,UINT16,10.0,0.0,%
924.0,4,3107,单体SOC108,UINT16,10.0,0.0,%
925.0,4,3108,单体SOC109,UINT16,10.0,0.0,%
926.0,4,3109,单体SOC110,UINT16,10.0,0.0,%
927.0,4,3110,单体SOC111,UINT16,10.0,0.0,%
928.0,4,3111,单体SOC112,UINT16,10.0,0.0,%
929.0,4,3112,单体SOC113,UINT16,10.0,0.0,%
930.0,4,3113,单体SOC114,UINT16,10.0,0.0,%
931.0,4,3114,单体SOC115,UINT16,10.0,0.0,%
932.0,4,3115,单体SOC116,UINT16,10.0,0.0,%
933.0,4,3116,单体SOC117,UINT16,10.0,0.0,%
934.0,4,3117,单体SOC118,UINT16,10.0,0.0,%
935.0,4,3118,单体SOC119,UINT16,10.0,0.0,%
936.0,4,3119,单体SOC120,UINT16,10.0,0.0,%
937.0,4,3120,单体SOC121,UINT16,10.0,0.0,%
938.0,4,3121,单体SOC122,UINT16,10.0,0.0,%
939.0,4,3122,单体SOC123,UINT16,10.0,0.0,%
940.0,4,3123,单体SOC124,UINT16,10.0,0.0,%
941.0,4,3124,单体SOC125,UINT16,10.0,0.0,%
942.0,4,3125,单体SOC126,UINT16,10.0,0.0,%
943.0,4,3126,单体SOC127,UINT16,10.0,0.0,%
944.0,4,3127,单体SOC128,UINT16,10.0,0.0,%
945.0,4,3128,单体SOC129,UINT16,10.0,0.0,%
946.0,4,3129,单体SOC130,UINT16,10.0,0.0,%
947.0,4,3130,单体SOC131,UINT16,10.0,0.0,%
948.0,4,3131,单体SOC132,UINT16,10.0,0.0,%
949.0,4,3132,单体SOC133,UINT16,10.0,0.0,%
950.0,4,3133,单体SOC134,UINT16,10.0,0.0,%
951.0,4,3134,单体SOC135,UINT16,10.0,0.0,%
952.0,4,3135,单体SOC136,UINT16,10.0,0.0,%
953.0,4,3136,单体SOC137,UINT16,10.0,0.0,%
954.0,4,3137,单体SOC138,UINT16,10.0,0.0,%
955.0,4,3138,单体SOC139,UINT16,10.0,0.0,%
956.0,4,3139,单体SOC140,UINT16,10.0,0.0,%
957.0,4,3140,单体SOC141,UINT16,10.0,0.0,%
958.0,4,3141,单体SOC142,UINT16,10.0,0.0,%
959.0,4,3142,单体SOC143,UINT16,10.0,0.0,%
960.0,4,3143,单体SOC144,UINT16,10.0,0.0,%
961.0,4,3144,单体SOC145,UINT16,10.0,0.0,%
962.0,4,3145,单体SOC146,UINT16,10.0,0.0,%
963.0,4,3146,单体SOC147,UINT16,10.0,0.0,%
964.0,4,3147,单体SOC148,UINT16,10.0,0.0,%
965.0,4,3148,单体SOC149,UINT16,10.0,0.0,%
966.0,4,3149,单体SOC150,UINT16,10.0,0.0,%
967.0,4,3150,单体SOC151,UINT16,10.0,0.0,%
968.0,4,3151,单体SOC152,UINT16,10.0,0.0,%
969.0,4,3152,单体SOC153,UINT16,10.0,0.0,%
970.0,4,3153,单体SOC154,UINT16,10.0,0.0,%
971.0,4,3154,单体SOC155,UINT16,10.0,0.0,%
972.0,4,3155,单体SOC156,UINT16,10.0,0.0,%
973.0,4,3156,单体SOC157,UINT16,10.0,0.0,%
974.0,4,3157,单体SOC158,UINT16,10.0,0.0,%
975.0,4,3158,单体SOC159,UINT16,10.0,0.0,%
976.0,4,3159,单体SOC160,UINT16,10.0,0.0,%
977.0,4,3160,单体SOC161,UINT16,10.0,0.0,%
978.0,4,3161,单体SOC162,UINT16,10.0,0.0,%
979.0,4,3162,单体SOC163,UINT16,10.0,0.0,%
980.0,4,3163,单体SOC164,UINT16,10.0,0.0,%
981.0,4,3164,单体SOC165,UINT16,10.0,0.0,%
982.0,4,3165,单体SOC166,UINT16,10.0,0.0,%
983.0,4,3166,单体SOC167,UINT16,10.0,0.0,%
984.0,4,3167,单体SOC168,UINT16,10.0,0.0,%
985.0,4,3168,单体SOC169,UINT16,10.0,0.0,%
986.0,4,3169,单体SOC170,UINT16,10.0,0.0,%
987.0,4,3170,单体SOC171,UINT16,10.0,0.0,%
988.0,4,3171,单体SOC172,UINT16,10.0,0.0,%
989.0,4,3172,单体SOC173,UINT16,10.0,0.0,%
990.0,4,3173,单体SOC174,UINT16,10.0,0.0,%
991.0,4,3174,单体SOC175,UINT16,10.0,0.0,%
992.0,4,3175,单体SOC176,UINT16,10.0,0.0,%
993.0,4,3176,单体SOC177,UINT16,10.0,0.0,%
994.0,4,3177,单体SOC178,UINT16,10.0,0.0,%
995.0,4,3178,单体SOC179,UINT16,10.0,0.0,%
996.0,4,3179,单体SOC180,UINT16,10.0,0.0,%
997.0,4,3180,单体SOC181,UINT16,10.0,0.0,%
998.0,4,3181,单体SOC182,UINT16,10.0,0.0,%
999.0,4,3182,单体SOC183,UINT16,10.0,0.0,%
1000.0,4,3183,单体SOC184,UINT16,10.0,0.0,%
1001.0,4,3184,单体SOC185,UINT16,10.0,0.0,%
1002.0,4,3185,单体SOC186,UINT16,10.0,0.0,%
1003.0,4,3186,单体SOC187,UINT16,10.0,0.0,%
1004.0,4,3187,单体SOC188,UINT16,10.0,0.0,%
1005.0,4,3188,单体SOC189,UINT16,10.0,0.0,%
1006.0,4,3189,单体SOC190,UINT16,10.0,0.0,%
1007.0,4,3190,单体SOC191,UINT16,10.0,0.0,%
1008.0,4,3191,单体SOC192,UINT16,10.0,0.0,%
1009.0,4,3192,单体SOC193,UINT16,10.0,0.0,%
1010.0,4,3193,单体SOC194,UINT16,10.0,0.0,%
1011.0,4,3194,单体SOC195,UINT16,10.0,0.0,%
1012.0,4,3195,单体SOC196,UINT16,10.0,0.0,%
1013.0,4,3196,单体SOC197,UINT16,10.0,0.0,%
1014.0,4,3197,单体SOC198,UINT16,10.0,0.0,%
1015.0,4,3198,单体SOC199,UINT16,10.0,0.0,%
1016.0,4,3199,单体SOC200,UINT16,10.0,0.0,%
1017.0,4,3200,单体SOC201,UINT16,10.0,0.0,%
1018.0,4,3201,单体SOC202,UINT16,10.0,0.0,%
1019.0,4,3202,单体SOC203,UINT16,10.0,0.0,%
1020.0,4,3203,单体SOC204,UINT16,10.0,0.0,%
1021.0,4,3204,单体SOC205,UINT16,10.0,0.0,%
1022.0,4,3205,单体SOC206,UINT16,10.0,0.0,%
1023.0,4,3206,单体SOC207,UINT16,10.0,0.0,%
1024.0,4,3207,单体SOC208,UINT16,10.0,0.0,%
1025.0,4,3208,单体SOC209,UINT16,10.0,0.0,%
1026.0,4,3209,单体SOC210,UINT16,10.0,0.0,%
1027.0,4,3210,单体SOC211,UINT16,10.0,0.0,%
1028.0,4,3211,单体SOC212,UINT16,10.0,0.0,%
1029.0,4,3212,单体SOC213,UINT16,10.0,0.0,%
1030.0,4,3213,单体SOC214,UINT16,10.0,0.0,%
1031.0,4,3214,单体SOC215,UINT16,10.0,0.0,%
1032.0,4,3215,单体SOC216,UINT16,10.0,0.0,%
1033.0,4,3216,单体SOC217,UINT16,10.0,0.0,%
1034.0,4,3217,单体SOC218,UINT16,10.0,0.0,%
1035.0,4,3218,单体SOC219,UINT16,10.0,0.0,%
1036.0,4,3219,单体SOC220,UINT16,10.0,0.0,%
1037.0,4,3220,单体SOC221,UINT16,10.0,0.0,%
1038.0,4,3221,单体SOC222,UINT16,10.0,0.0,%
1039.0,4,3222,单体SOC223,UINT16,10.0,0.0,%
1040.0,4,3223,单体SOC224,UINT16,10.0,0.0,%
1041.0,4,3224,单体SOC225,UINT16,10.0,0.0,%
1042.0,4,3225,单体SOC226,UINT16,10.0,0.0,%
1043.0,4,3226,单体SOC227,UINT16,10.0,0.0,%
1044.0,4,3227,单体SOC228,UINT16,10.0,0.0,%
1045.0,4,3228,单体SOC229,UINT16,10.0,0.0,%
1046.0,4,3229,单体SOC230,UINT16,10.0,0.0,%
1047.0,4,3230,单体SOC231,UINT16,10.0,0.0,%
1048.0,4,3231,单体SOC232,UINT16,10.0,0.0,%
1049.0,4,3232,单体SOC233,UINT16,10.0,0.0,%
1050.0,4,3233,单体SOC234,UINT16,10.0,0.0,%
1051.0,4,3234,单体SOC235,UINT16,10.0,0.0,%
1052.0,4,3235,单体SOC236,UINT16,10.0,0.0,%
1053.0,4,3236,单体SOC237,UINT16,10.0,0.0,%
1054.0,4,3237,单体SOC238,UINT16,10.0,0.0,%
1055.0,4,3238,单体SOC239,UINT16,10.0,0.0,%
1056.0,4,3239,单体SOC240,UINT16,10.0,0.0,%
1057.0,4,3240,单体SOC241,UINT16,10.0,0.0,%
1058.0,4,3241,单体SOC242,UINT16,10.0,0.0,%
1059.0,4,3242,单体SOC243,UINT16,10.0,0.0,%
1060.0,4,3243,单体SOC244,UINT16,10.0,0.0,%
1061.0,4,3244,单体SOC245,UINT16,10.0,0.0,%
1062.0,4,3245,单体SOC246,UINT16,10.0,0.0,%
1063.0,4,3246,单体SOC247,UINT16,10.0,0.0,%
1064.0,4,3247,单体SOC248,UINT16,10.0,0.0,%
1065.0,4,3248,单体SOC249,UINT16,10.0,0.0,%
1066.0,4,3249,单体SOC250,UINT16,10.0,0.0,%
1067.0,4,3250,单体SOC251,UINT16,10.0,0.0,%
1068.0,4,3251,单体SOC252,UINT16,10.0,0.0,%
1069.0,4,3252,单体SOC253,UINT16,10.0,0.0,%
1070.0,4,3253,单体SOC254,UINT16,10.0,0.0,%
1071.0,4,3254,单体SOC255,UINT16,10.0,0.0,%
1072.0,4,3255,单体SOC256,UINT16,10.0,0.0,%
1073.0,4,3256,单体SOC257,UINT16,10.0,0.0,%
1074.0,4,3257,单体SOC258,UINT16,10.0,0.0,%
1075.0,4,3258,单体SOC259,UINT16,10.0,0.0,%
1076.0,4,3259,单体SOC260,UINT16,10.0,0.0,%
1077.0,4,3260,单体SOC261,UINT16,10.0,0.0,%
1078.0,4,3261,单体SOC262,UINT16,10.0,0.0,%
1079.0,4,3262,单体SOC263,UINT16,10.0,0.0,%
1080.0,4,3263,单体SOC264,UINT16,10.0,0.0,%
1081.0,4,3264,单体SOC265,UINT16,10.0,0.0,%
1082.0,4,3265,单体SOC266,UINT16,10.0,0.0,%
1083.0,4,3266,单体SOC267,UINT16,10.0,0.0,%
1084.0,4,3267,单体SOC268,UINT16,10.0,0.0,%
1085.0,4,3268,单体SOC269,UINT16,10.0,0.0,%
1086.0,4,3269,单体SOC270,UINT16,10.0,0.0,%
1087.0,4,3270,单体SOC271,UINT16,10.0,0.0,%
1088.0,4,3271,单体SOC272,UINT16,10.0,0.0,%
1089.0,4,3272,单体SOC273,UINT16,10.0,0.0,%
1090.0,4,3273,单体SOC274,UINT16,10.0,0.0,%
1091.0,4,3274,单体SOC275,UINT16,10.0,0.0,%
1092.0,4,3275,单体SOC276,UINT16,10.0,0.0,%
1093.0,4,3276,单体SOC277,UINT16,10.0,0.0,%
1094.0,4,3277,单体SOC278,UINT16,10.0,0.0,%
1095.0,4,3278,单体SOC279,UINT16,10.0,0.0,%
1096.0,4,3279,单体SOC280,UINT16,10.0,0.0,%
1097.0,4,3280,单体SOC281,UINT16,10.0,0.0,%
1098.0,4,3281,单体SOC282,UINT16,10.0,0.0,%
1099.0,4,3282,单体SOC283,UINT16,10.0,0.0,%
1100.0,4,3283,单体SOC284,UINT16,10.0,0.0,%
1101.0,4,3284,单体SOC285,UINT16,10.0,0.0,%
1102.0,4,3285,单体SOC286,UINT16,10.0,0.0,%
1103.0,4,3286,单体SOC287,UINT16,10.0,0.0,%
1104.0,4,3287,单体SOC288,UINT16,10.0,0.0,%
1105.0,4,3288,单体SOC289,UINT16,10.0,0.0,%
1106.0,4,3289,单体SOC290,UINT16,10.0,0.0,%
1107.0,4,3290,单体SOC291,UINT16,10.0,0.0,%
1108.0,4,3291,单体SOC292,UINT16,10.0,0.0,%
1109.0,4,3292,单体SOC293,UINT16,10.0,0.0,%
1110.0,4,3293,单体SOC294,UINT16,10.0,0.0,%
1111.0,4,3294,单体SOC295,UINT16,10.0,0.0,%
1112.0,4,3295,单体SOC296,UINT16,10.0,0.0,%
1113.0,4,3296,单体SOC297,UINT16,10.0,0.0,%
1114.0,4,3297,单体SOC298,UINT16,10.0,0.0,%
1115.0,4,3298,单体SOC299,UINT16,10.0,0.0,%
1116.0,4,3299,单体SOC300,UINT16,10.0,0.0,%
1117.0,4,3300,单体SOC301,UINT16,10.0,0.0,%
1118.0,4,3301,单体SOC302,UINT16,10.0,0.0,%
1119.0,4,3302,单体SOC303,UINT16,10.0,0.0,%
1120.0,4,3303,单体SOC304,UINT16,10.0,0.0,%
1121.0,4,3304,单体SOC305,UINT16,10.0,0.0,%
1122.0,4,3305,单体SOC306,UINT16,10.0,0.0,%
1123.0,4,3306,单体SOC307,UINT16,10.0,0.0,%
1124.0,4,3307,单体SOC308,UINT16,10.0,0.0,%
1125.0,4,3308,单体SOC309,UINT16,10.0,0.0,%
1126.0,4,3309,单体SOC310,UINT16,1.0,0.0,%
1127.0,4,3310,单体SOC311,UINT16,1.0,0.0,%
1128.0,4,3311,单体SOC312,UINT16,1.0,0.0,%
1129.0,4,4000,单体SOH1,UINT16,1.0,0.0,%
1130.0,4,4001,单体SOH2,UINT16,1.0,0.0,%
1131.0,4,4002,单体SOH3,UINT16,1.0,0.0,%
1132.0,4,4003,单体SOH4,UINT16,1.0,0.0,%
1133.0,4,4004,单体SOH5,UINT16,1.0,0.0,%
1134.0,4,4005,单体SOH6,UINT16,1.0,0.0,%
1135.0,4,4006,单体SOH7,UINT16,1.0,0.0,%
1136.0,4,4007,单体SOH8,UINT16,1.0,0.0,%
1137.0,4,4008,单体SOH9,UINT16,1.0,0.0,%
1138.0,4,4009,单体SOH10,UINT16,1.0,0.0,%
1139.0,4,4010,单体SOH11,UINT16,1.0,0.0,%
1140.0,4,4011,单体SOH12,UINT16,1.0,0.0,%
1141.0,4,4012,单体SOH13,UINT16,1.0,0.0,%
1142.0,4,4013,单体SOH14,UINT16,1.0,0.0,%
1143.0,4,4014,单体SOH15,UINT16,1.0,0.0,%
1144.0,4,4015,单体SOH16,UINT16,1.0,0.0,%
1145.0,4,4016,单体SOH17,UINT16,1.0,0.0,%
1146.0,4,4017,单体SOH18,UINT16,1.0,0.0,%
1147.0,4,4018,单体SOH19,UINT16,1.0,0.0,%
1148.0,4,4019,单体SOH20,UINT16,1.0,0.0,%
1149.0,4,4020,单体SOH21,UINT16,1.0,0.0,%
1150.0,4,4021,单体SOH22,UINT16,1.0,0.0,%
1151.0,4,4022,单体SOH23,UINT16,1.0,0.0,%
1152.0,4,4023,单体SOH24,UINT16,1.0,0.0,%
1153.0,4,4024,单体SOH25,UINT16,1.0,0.0,%
1154.0,4,4025,单体SOH26,UINT16,1.0,0.0,%
1155.0,4,4026,单体SOH27,UINT16,1.0,0.0,%
1156.0,4,4027,单体SOH28,UINT16,1.0,0.0,%
1157.0,4,4028,单体SOH29,UINT16,1.0,0.0,%
1158.0,4,4029,单体SOH30,UINT16,1.0,0.0,%
1159.0,4,4030,单体SOH31,UINT16,1.0,0.0,%
1160.0,4,4031,单体SOH32,UINT16,1.0,0.0,%
1161.0,4,4032,单体SOH33,UINT16,1.0,0.0,%
1162.0,4,4033,单体SOH34,UINT16,1.0,0.0,%
1163.0,4,4034,单体SOH35,UINT16,1.0,0.0,%
1164.0,4,4035,单体SOH36,UINT16,1.0,0.0,%
1165.0,4,4036,单体SOH37,UINT16,1.0,0.0,%
1166.0,4,4037,单体SOH38,UINT16,1.0,0.0,%
1167.0,4,4038,单体SOH39,UINT16,1.0,0.0,%
1168.0,4,4039,单体SOH40,UINT16,1.0,0.0,%
1169.0,4,4040,单体SOH41,UINT16,1.0,0.0,%
1170.0,4,4041,单体SOH42,UINT16,1.0,0.0,%
1171.0,4,4042,单体SOH43,UINT16,1.0,0.0,%
1172.0,4,4043,单体SOH44,UINT16,1.0,0.0,%
1173.0,4,4044,单体SOH45,UINT16,1.0,0.0,%
1174.0,4,4045,单体SOH46,UINT16,1.0,0.0,%
1175.0,4,4046,单体SOH47,UINT16,1.0,0.0,%
1176.0,4,4047,单体SOH48,UINT16,1.0,0.0,%
1177.0,4,4048,单体SOH49,UINT16,1.0,0.0,%
1178.0,4,4049,单体SOH50,UINT16,1.0,0.0,%
1179.0,4,4050,单体SOH51,UINT16,1.0,0.0,%
1180.0,4,4051,单体SOH52,UINT16,1.0,0.0,%
1181.0,4,4052,单体SOH53,UINT16,1.0,0.0,%
1182.0,4,4053,单体SOH54,UINT16,1.0,0.0,%
1183.0,4,4054,单体SOH55,UINT16,1.0,0.0,%
1184.0,4,4055,单体SOH56,UINT16,1.0,0.0,%
1185.0,4,4056,单体SOH57,UINT16,1.0,0.0,%
1186.0,4,4057,单体SOH58,UINT16,1.0,0.0,%
1187.0,4,4058,单体SOH59,UINT16,1.0,0.0,%
1188.0,4,4059,单体SOH60,UINT16,1.0,0.0,%
1189.0,4,4060,单体SOH61,UINT16,1.0,0.0,%
1190.0,4,4061,单体SOH62,UINT16,1.0,0.0,%
1191.0,4,4062,单体SOH63,UINT16,1.0,0.0,%
1192.0,4,4063,单体SOH64,UINT16,1.0,0.0,%
1193.0,4,4064,单体SOH65,UINT16,1.0,0.0,%
1194.0,4,4065,单体SOH66,UINT16,1.0,0.0,%
1195.0,4,4066,单体SOH67,UINT16,1.0,0.0,%
1196.0,4,4067,单体SOH68,UINT16,1.0,0.0,%
1197.0,4,4068,单体SOH69,UINT16,1.0,0.0,%
1198.0,4,4069,单体SOH70,UINT16,1.0,0.0,%
1199.0,4,4070,单体SOH71,UINT16,1.0,0.0,%
1200.0,4,4071,单体SOH72,UINT16,1.0,0.0,%
1201.0,4,4072,单体SOH73,UINT16,1.0,0.0,%
1202.0,4,4073,单体SOH74,UINT16,1.0,0.0,%
1203.0,4,4074,单体SOH75,UINT16,1.0,0.0,%
1204.0,4,4075,单体SOH76,UINT16,1.0,0.0,%
1205.0,4,4076,单体SOH77,UINT16,1.0,0.0,%
1206.0,4,4077,单体SOH78,UINT16,1.0,0.0,%
1207.0,4,4078,单体SOH79,UINT16,1.0,0.0,%
1208.0,4,4079,单体SOH80,UINT16,1.0,0.0,%
1209.0,4,4080,单体SOH81,UINT16,1.0,0.0,%
1210.0,4,4081,单体SOH82,UINT16,1.0,0.0,%
1211.0,4,4082,单体SOH83,UINT16,1.0,0.0,%
1212.0,4,4083,单体SOH84,UINT16,1.0,0.0,%
1213.0,4,4084,单体SOH85,UINT16,1.0,0.0,%
1214.0,4,4085,单体SOH86,UINT16,1.0,0.0,%
1215.0,4,4086,单体SOH87,UINT16,1.0,0.0,%
1216.0,4,4087,单体SOH88,UINT16,1.0,0.0,%
1217.0,4,4088,单体SOH89,UINT16,1.0,0.0,%
1218.0,4,4089,单体SOH90,UINT16,1.0,0.0,%
1219.0,4,4090,单体SOH91,UINT16,1.0,0.0,%
1220.0,4,4091,单体SOH92,UINT16,1.0,0.0,%
1221.0,4,4092,单体SOH93,UINT16,1.0,0.0,%
1222.0,4,4093,单体SOH94,UINT16,1.0,0.0,%
1223.0,4,4094,单体SOH95,UINT16,1.0,0.0,%
1224.0,4,4095,单体SOH96,UINT16,1.0,0.0,%
1225.0,4,4096,单体SOH97,UINT16,1.0,0.0,%
1226.0,4,4097,单体SOH98,UINT16,1.0,0.0,%
1227.0,4,4098,单体SOH99,UINT16,1.0,0.0,%
1228.0,4,4099,单体SOH100,UINT16,1.0,0.0,%
1229.0,4,4100,单体SOH101,UINT16,1.0,0.0,%
1230.0,4,4101,单体SOH102,UINT16,1.0,0.0,%
1231.0,4,4102,单体SOH103,UINT16,1.0,0.0,%
1232.0,4,4103,单体SOH104,UINT16,1.0,0.0,%
1233.0,4,4104,单体SOH105,UINT16,1.0,0.0,%
1234.0,4,4105,单体SOH106,UINT16,1.0,0.0,%
1235.0,4,4106,单体SOH107,UINT16,1.0,0.0,%
1236.0,4,4107,单体SOH108,UINT16,1.0,0.0,%
1237.0,4,4108,单体SOH109,UINT16,1.0,0.0,%
1238.0,4,4109,单体SOH110,UINT16,1.0,0.0,%
1239.0,4,4110,单体SOH111,UINT16,1.0,0.0,%
1240.0,4,4111,单体SOH112,UINT16,1.0,0.0,%
1241.0,4,4112,单体SOH113,UINT16,1.0,0.0,%
1242.0,4,4113,单体SOH114,UINT16,1.0,0.0,%
1243.0,4,4114,单体SOH115,UINT16,1.0,0.0,%
1244.0,4,4115,单体SOH116,UINT16,1.0,0.0,%
1245.0,4,4116,单体SOH117,UINT16,1.0,0.0,%
1246.0,4,4117,单体SOH118,UINT16,1.0,0.0,%
1247.0,4,4118,单体SOH119,UINT16,1.0,0.0,%
1248.0,4,4119,单体SOH120,UINT16,1.0,0.0,%
1249.0,4,4120,单体SOH121,UINT16,1.0,0.0,%
1250.0,4,4121,单体SOH122,UINT16,1.0,0.0,%
1251.0,4,4122,单体SOH123,UINT16,1.0,0.0,%
1252.0,4,4123,单体SOH124,UINT16,1.0,0.0,%
1253.0,4,4124,单体SOH125,UINT16,1.0,0.0,%
1254.0,4,4125,单体SOH126,UINT16,1.0,0.0,%
1255.0,4,4126,单体SOH127,UINT16,1.0,0.0,%
1256.0,4,4127,单体SOH128,UINT16,1.0,0.0,%
1257.0,4,4128,单体SOH129,UINT16,1.0,0.0,%
1258.0,4,4129,单体SOH130,UINT16,1.0,0.0,%
1259.0,4,4130,单体SOH131,UINT16,1.0,0.0,%
1260.0,4,4131,单体SOH132,UINT16,1.0,0.0,%
1261.0,4,4132,单体SOH133,UINT16,1.0,0.0,%
1262.0,4,4133,单体SOH134,UINT16,1.0,0.0,%
1263.0,4,4134,单体SOH135,UINT16,1.0,0.0,%
1264.0,4,4135,单体SOH136,UINT16,1.0,0.0,%
1265.0,4,4136,单体SOH137,UINT16,1.0,0.0,%
1266.0,4,4137,单体SOH138,UINT16,1.0,0.0,%
1267.0,4,4138,单体SOH139,UINT16,1.0,0.0,%
1268.0,4,4139,单体SOH140,UINT16,1.0,0.0,%
1269.0,4,4140,单体SOH141,UINT16,1.0,0.0,%
1270.0,4,4141,单体SOH142,UINT16,1.0,0.0,%
1271.0,4,4142,单体SOH143,UINT16,1.0,0.0,%
1272.0,4,4143,单体SOH144,UINT16,1.0,0.0,%
1273.0,4,4144,单体SOH145,UINT16,1.0,0.0,%
1274.0,4,4145,单体SOH146,UINT16,1.0,0.0,%
1275.0,4,4146,单体SOH147,UINT16,1.0,0.0,%
1276.0,4,4147,单体SOH148,UINT16,1.0,0.0,%
1277.0,4,4148,单体SOH149,UINT16,1.0,0.0,%
1278.0,4,4149,单体SOH150,UINT16,1.0,0.0,%
1279.0,4,4150,单体SOH151,UINT16,1.0,0.0,%
1280.0,4,4151,单体SOH152,UINT16,1.0,0.0,%
1281.0,4,4152,单体SOH153,UINT16,1.0,0.0,%
1282.0,4,4153,单体SOH154,UINT16,1.0,0.0,%
1283.0,4,4154,单体SOH155,UINT16,1.0,0.0,%
1284.0,4,4155,单体SOH156,UINT16,1.0,0.0,%
1285.0,4,4156,单体SOH157,UINT16,1.0,0.0,%
1286.0,4,4157,单体SOH158,UINT16,1.0,0.0,%
1287.0,4,4158,单体SOH159,UINT16,1.0,0.0,%
1288.0,4,4159,单体SOH160,UINT16,1.0,0.0,%
1289.0,4,4160,单体SOH161,UINT16,1.0,0.0,%
1290.0,4,4161,单体SOH162,UINT16,1.0,0.0,%
1291.0,4,4162,单体SOH163,UINT16,1.0,0.0,%
1292.0,4,4163,单体SOH164,UINT16,1.0,0.0,%
1293.0,4,4164,单体SOH165,UINT16,1.0,0.0,%
1294.0,4,4165,单体SOH166,UINT16,1.0,0.0,%
1295.0,4,4166,单体SOH167,UINT16,1.0,0.0,%
1296.0,4,4167,单体SOH168,UINT16,1.0,0.0,%
1297.0,4,4168,单体SOH169,UINT16,1.0,0.0,%
1298.0,4,4169,单体SOH170,UINT16,1.0,0.0,%
1299.0,4,4170,单体SOH171,UINT16,1.0,0.0,%
1300.0,4,4171,单体SOH172,UINT16,1.0,0.0,%
1301.0,4,4172,单体SOH173,UINT16,1.0,0.0,%
1302.0,4,4173,单体SOH174,UINT16,1.0,0.0,%
1303.0,4,4174,单体SOH175,UINT16,1.0,0.0,%
1304.0,4,4175,单体SOH176,UINT16,1.0,0.0,%
1305.0,4,4176,单体SOH177,UINT16,1.0,0.0,%
1306.0,4,4177,单体SOH178,UINT16,1.0,0.0,%
1307.0,4,4178,单体SOH179,UINT16,1.0,0.0,%
1308.0,4,4179,单体SOH180,UINT16,1.0,0.0,%
1309.0,4,4180,单体SOH181,UINT16,1.0,0.0,%
1310.0,4,4181,单体SOH182,UINT16,1.0,0.0,%
1311.0,4,4182,单体SOH183,UINT16,1.0,0.0,%
1312.0,4,4183,单体SOH184,UINT16,1.0,0.0,%
1313.0,4,4184,单体SOH185,UINT16,1.0,0.0,%
1314.0,4,4185,单体SOH186,UINT16,1.0,0.0,%
1315.0,4,4186,单体SOH187,UINT16,1.0,0.0,%
1316.0,4,4187,单体SOH188,UINT16,1.0,0.0,%
1317.0,4,4188,单体SOH189,UINT16,1.0,0.0,%
1318.0,4,4189,单体SOH190,UINT16,1.0,0.0,%
